"review_title","review_text","review_star","page"
"







  
  
    This phone is Amazing
  
","









  
  
    
  Idk why the people on here are saying they got bad phones. This phone is amazing and it came looking brand new besides the fact there was no apple box, but that’s not important. It looks and feels brand new and I am so glad I jumped on this offer, and u should to!

  
","5.0 out of 5 stars",108
"







  
  
    Thanks
  
","









  
  
    
  Thanks

  
","5.0 out of 5 stars",108
"







  
  
    It works
  
","









  
  
    
  It works & that's all that matters

  
","5.0 out of 5 stars",108
"







  
  
    Worked great until 2 weeks after warranty expired
  
","









  
  
    
  Worked great until 2 weeks after warranty expired

  
","3.0 out of 5 stars",108
"







  
  
    Battery life
  
","









  
  
    
  Revived device with a 85 percent battery life and I have to have it serviced <U+0001F629> other than that the phone is ok

  
","4.0 out of 5 stars",108
"







  
  
    Great VALUE!!!
  
","









  
  
    
  Product was as good or better than described. Very pleased.

  
","5.0 out of 5 stars",108
"







  
  
    Scratched Screen
  
","









  
  
    
  I returned it because the screen was scratched! It was clearly visible!

  
","1.0 out of 5 stars",108
"







  
  
    I LOVE THIS PHONE!!
  
","









  
  
    
  Great phone great price!!

  
","5.0 out of 5 stars",108
"







  
  
    Broken ear speaker
  
","









  
  
    
  Overall great product, Ive purchased 3. This last one had a broken ear microphone. Not a big deal, will return and hope for better exchange

  
","3.0 out of 5 stars",108
"







  
  
    Works awesome
  
","









  
  
    
  Love

  
","5.0 out of 5 stars",108
"







  
    Impresionado!
  
  
","









  
    
  Sinceramente tenia miedo por las review que había leído, pero llevo con el teléfono un mes completo y no tengo queja alguna, el celular en perfecto estado, cámara, sonido, pantalla, con la batería al 85% la verdad una muy buena compra se los recomiendo

  
  
","5.0 out of 5 stars",66
"







  
  
    Perfect
  
","









  
  
    
  Always leary but its perfect. Bought it for my son and he loves it. No issues. No scratches. Its like new.

  
","5.0 out of 5 stars",66
"







  
  
    Blurry front-facing camera (sand/dust/dirt blocking the camera)
  
","









  
  
    
  There are particles (dust, sand, dirt?) blocking the front-facing camera, so photos are worse than my previous iPhone 7. There are scratches on the display, but the phone arrived with a screen protector on it. It looks like there might be some scratches below, but I never removed the screen protector. It works, so that’s good. Battery was at 93% health on arrival.

  
","3.0 out of 5 stars",66
"







  
  
    Touch screen isn’t all that
  
","









  
  
    
  This phone works ok. It was fine getting it set up on boost mobile. However, the touch screen seems to be a little dead in some areas which is kind of annoying. But the camera is good and it works generally

  
","4.0 out of 5 stars",66
"







  
  
    Touch screen unresponsive
  
","









  
  
    
  i received the phone in excellent condition but after a few days it would respond when i would touch the screen after three days the screen went completely unresponsive

  
","1.0 out of 5 stars",66
"







  
  
    Nice
  
","









  
  
    
  I’ve had it for 2-4 months and it’s working fine.

  
","4.0 out of 5 stars",66
"







  
  
    Bday Present
  
","









  
  
    
  Everything works great

  
","5.0 out of 5 stars",66
"







  
  
    Exceeded expectations
  
","









  
  
    
  The phone looked brand new and worked flawlessly. The battery was at 90%. I am very pleased.

  
","5.0 out of 5 stars",66
"







  
  
    COMPLETE WASTE
  
","









  
  
    
  DO NOT PURCHASE THIS PRODUCT!!!!! It won’t let you swipe to answer calls and it overheats very quickly, it won’t let you use certain letters when texting because some parts of the screen doesn’t work. Save yourself the headache and by elsewhere from a trusted dealer

  
","1.0 out of 5 stars",66
"







  
  
    Great phone best mobile photos I have taken
  
","









  
  
    
  Great camera and one of the best iterations of iPhones.

  
","5.0 out of 5 stars",66
"







  
  
    Great choice
  
","









  
  
    
  The phone worked great and my daughter loved it

  
","5.0 out of 5 stars",164
"







  
  
    Don’t Buy
  
","









  
  
    
  My phone came with a ‘ghost touch’ my screen barely works

  
","1.0 out of 5 stars",164
"







  
  
    Highly recommend seller
  
","









  
  
    
  Worked well, shipped fast, activated flawlessly. Husband loves it!

  
","5.0 out of 5 stars",164
"







  
    No es tan Bueno
  
  
","









  
    
  El Bluetooth no se conectaNo le funciona

  
  
","1.0 out of 5 stars",164
"







  
  
    Don’t worry just do it
  
","









  
  
    
  I was a little worried by some of the reviews but mine came in fantastic shape with 90% battery... I love it

  
","5.0 out of 5 stars",164
"







  
  
    Silver border looks very old
  
","









  
  
    
  The silver border of this phone looks very old n full of scraches

  
","2.0 out of 5 stars",164
"







  
  
    Bad battery life
  
","









  
  
    
  When I get the mobile the battery life is 68%.

  
","2.0 out of 5 stars",164
"







  
  
    Phone not good
  
","









  
  
    
  Phone all scratch up body damage not worth $300 plus

  
","1.0 out of 5 stars",164
"







  
  
    not fully unlocked
  
","









  
  
    
  phone wasnt usable for my carrier

  
","1.0 out of 5 stars",164
"







  
  
    Great
  
","









  
  
    
  Pretty great phone. No problems. Everything works perfectly fine.

  
","5.0 out of 5 stars",164
"







  
  
    Positive experience so far.
  
","









  
  
    
  I was skeptical with all the mixed reviews, when unboxed it looked brand new with no visible scratches, Had for two days so far no complaints, though I wish the battery percentage was a little bit higher.

  
","4.0 out of 5 stars",96
"







  
  
    Small blemish but excellent renewal.
  
","









  
  
    
  Only thing I noticed with the renewal was some scuff marks at the bottom around the speakers. Other than that everything was perfect.

  
","5.0 out of 5 stars",96
"







  
  
    Worth the money
  
","









  
  
    
  So many negative reviews had me scared to buy it. But I took the risk and I’m satisfied with the phone. It didn’t come with the original charger but the phone looked new, almost no scratches, and the battery life is good.

  
","5.0 out of 5 stars",96
"







  
  
    Unhappy, waste of time
  
","









  
  
    
  As soon as I received the phone the screen would glitch and the phone would get overheated often. Then after about a week the back camera lens started to lift up and popped off. Don’t recommend

  
","4.0 out of 5 stars",96
"







  
  
    Would buy again!
  
","









  
  
    
  Love my phone. Especially the battery life and Face ID <U+0001F60B> also was on top with delivery

  
","5.0 out of 5 stars",96
"







  
  
    5/5!
  
","









  
  
    
  Really really good quality! Battery charges pretty good and face recognition works pretty good, screen quality is crystal clear but you should definitely invest in a screen protector.

  
","5.0 out of 5 stars",96
"







  
  
    Happy with this purchase
  
","









  
  
    
  The phone had 0 scratches, practically brand new. My battery health life was at 88%, so not too bad. It came with a charger, screen protector, and a case. I only expected the phone and a charger so it was a very nice surprise! Very happy with my purchase so far! :)

  
","4.0 out of 5 stars",96
"







  
  
    iPhone X great
  
","









  
  
    
  Better than expected will update if there are any issues. Received phone no scratches looks brand new worked well with metro pcs

  
","5.0 out of 5 stars",96
"







  
    Sus productos no sirven
  
  
","









  
    
  Este celular no sirvió y además el vendedor no quiso hacerse responsable como vendedor es un fiasco

  
  
","1.0 out of 5 stars",96
"







  
  
    would buy again!
  
","









  
  
    
  So far so good :) Just set it up, no cracks or even scratches, volume works wonders, camera works, everything’s good so far. My service also works on it! Thank you for the phone so far so good! :)

  
","5.0 out of 5 stars",96
"







  
  
    I got what I paid for! Even cheaper!
  
","









  
  
    
  Came in perfect

  
","5.0 out of 5 stars",138
"







  
  
    Missing parts
  
","









  
  
    
  The package came without sim removal tool. I have to buy one separately . Very disappointed.

  
","3.0 out of 5 stars",138
"







  
  
    Owner did not ensure the power brick worked.
  
","









  
  
    
  The owner forgot to check the power brick, but the phone works great and in excellent condition.

  
","3.0 out of 5 stars",138
"







  
  
    Yay!
  
","









  
  
    
  Loving my new Iphone X!

  
","5.0 out of 5 stars",138
"







  
  
    Amazing phone
  
","









  
  
    
  Amazing phone glad I purchased,

  
","5.0 out of 5 stars",138
"







  
  
    It’s great
  
","









  
  
    
  It’s so much better then the phone I had, also it’s much smaller. I love it!

  
","5.0 out of 5 stars",138
"







  
  
    Quality and great customer service
  
","









  
  
    
  Recommended! Excellent

  
","5.0 out of 5 stars",138
"







  
  
    did not connect imei not compatible
  
","









  
  
    
  did not connect imei not compatible

  
","1.0 out of 5 stars",138
"







  
  
    Perfect,just 1 defect
  
","









  
  
    
  Only thing is my speaker for when I speak on the phone doesn’t work entirely but it’s okay

  
","5.0 out of 5 stars",138
"







  
  
    Amazing
  
","









  
  
    
  It was delivered way early so that was awesome! Seems brand new! Wouldn’t even know it was renewed! Would recommend

  
","5.0 out of 5 stars",138
"







  
  
    Great device
  
","









  
  
    
  Phone works great like new. Battery life is not excellent

  
","5.0 out of 5 stars",173
"







  
  
    Thank you!!!!
  
","









  
  
    
  Very good phone condition looks bland new

  
","5.0 out of 5 stars",173
"







  
  
    Satisfied
  
","









  
  
    
  Great product

  
","5.0 out of 5 stars",173
"







  
  
    Excellent phone would recommend it
  
","









  
  
    
  I believe this is the best one!

  
","5.0 out of 5 stars",173
"







  
  
    Works great
  
","









  
  
    
  It works perfect no complaints.

  
","5.0 out of 5 stars",173
"







  
  
    Couldn't charge
  
","









  
  
    
  I couldn't charge. I charged the phone all night, but it's never been full. It seems that something is wrong with battery.

  
","2.0 out of 5 stars",173
"







  
  
    Very glitchy phone
  
","









  
  
    
  Something wrong with the screen it turns green and everything shakes.

  
","2.0 out of 5 stars",173
"







  
  
    Performance and appearance
  
","









  
  
    
  Phone looks and works like brand new

  
","5.0 out of 5 stars",173
"







  
  
    Great phone!
  
","









  
  
    
  This product was really great, worked extremely well when it came out of the package which was great to see.

  
","5.0 out of 5 stars",173
"







  
  
    Good phone
  
","









  
  
    
  Good item just don't use Fedex

  
","5.0 out of 5 stars",173
"







  
  
    Mine was defective
  
","









  
  
    
  Screen would start messing up and becoming unresponsive as well as moving around on its own after a few minutes of usage. I would restart the phone and it would work fine for an hour or so then start happening again.

  
","1.0 out of 5 stars",111
"







  
  
    worked great
  
","









  
  
    
  perfect iphone got a deal on it

  
","5.0 out of 5 stars",111
"







  
    Excelente celular
  
  
","









  
    
  El celular está en excelente estado, parece nuevo, la pantalla sin rayas, un buen porcentaje de vida útil de la batería

  
  
","5.0 out of 5 stars",111
"







  
  
    Great product
  
","









  
  
    
  The phone works perfectly and I love it

  
","5.0 out of 5 stars",111
"







  
  
    Very good phone!
  
","









  
  
    
  This is a very good product especially for your 12 year old daughter.

  
","5.0 out of 5 stars",111
"







  
  
    My experience is not good at all.
  
","









  
  
    
  I received this phone in good condition. The only problem with the phone is the temperature! It becomes super hot after a little use

  
","3.0 out of 5 stars",111
"







  
  
    Great deal
  
","









  
  
    
  My daughter loves it.  I loved the price.

  
","5.0 out of 5 stars",111
"







  
  
    Navigation
  
","









  
  
    
  Easy to use and easy to navigate through.

  
","4.0 out of 5 stars",111
"







  
  
    Fast and sweet
  
","









  
  
    
  Received 4th day after placing order. Very fast, phone looks and works great. No negatives.

  
","5.0 out of 5 stars",111
"







  
  
    Great!
  
","









  
  
    
  I use it everyday and nothing seems to be out of place except the power button shows up on the screen when I press it.

  
","5.0 out of 5 stars",111
"







  
  
    PERFECT PERFECT PERFECT WORKING PHONE
  
","









  
  
    
  I was absolutely terrified that I was gonna receive a broken phone. I brought this phone on my moms credit card and she woulda broke my neck had I received a phone that was broken. But I didn’t . I got a PERFECTLY working phone with NO cracks or scratches. HIGHLY RECOMMENDED

  
","5.0 out of 5 stars",105
"







  
  
    Wow
  
","









  
  
    
  I bought this phone a couple months ago and honestly it has been the best purchase i made! The battery life is great. Everything works like new! I would definitely recommend!

  
","5.0 out of 5 stars",105
"







  
  
    Perfect
  
","









  
  
    
  Exactly what i would have paid full price for at the metro pcs store.

  
","5.0 out of 5 stars",105
"







  
  
    Great Customer Service
  
","









  
  
    
  GREAT CUSTOMER SERVICE, 10-10, answers very quickly, had a problem with my shipment they were very patient with me and all my questions., DEFINITELY WILL SHOP AGAIN!!!!!!

  
","5.0 out of 5 stars",105
"







  
  
    Shipping better than product
  
","









  
  
    
  The charger I received with the phone did not work. The phone will NOT let me complete the sign up of my apple ID. Idk what happened but the tracking was correct but product is not. The packaging and shipping was better than product itself.

  
","1.0 out of 5 stars",105
"







  
  
    Almost new
  
","









  
  
    
  The phone is almost new... just a few scratches

  
","5.0 out of 5 stars",105
"







  
  
    You did ya boy a solid so thank you
  
","









  
  
    
  Nice ass phone bruh

  
","5.0 out of 5 stars",105
"







  
  
    Great buy
  
","









  
  
    
  My phone came and looked and worked like brand new. I’ve had it for a month now and still no issues. I definitely recommend buying.

  
","5.0 out of 5 stars",105
"







  
  
    Phone review
  
","









  
  
    
  So far its in good working conditions... it just when the phone gets hot fast

  
","5.0 out of 5 stars",105
"







  
  
    I love this phone!
  
","









  
  
    
  This phone was gifted to me as a Christmas present and I absolutely love it. There is nothing wrong with this phone, works and looks like a brand new phone. Personally this is one of the best phones I have ever had! I have no complaints or negative comments to say about it!

  
","5.0 out of 5 stars",105
"







  
  
    iPhone X 256gb
  
","









  
  
    
  Phone charges to 100% and dies 3 times a day without use.. dies and shuts off at 25%.

  
","3.0 out of 5 stars",42
"







  
  
    Very nice
  
","









  
  
    
  Nice

  
","5.0 out of 5 stars",42
"







  
  
    Fast shipping and perfect condition
  
","









  
  
    
  I was scared of ordering this phone because of the bad reviews, but mine came in perfect condition. No scratches, dents or broken features. I highly recommend buying one of these phones.  Phone looks brand new!

  
","5.0 out of 5 stars",42
"







  
  
    iPhone X
  
","









  
  
    
  compatible with all phone carriers.

  
","5.0 out of 5 stars",42
"







  
    Fallo el lector de chip
  
  
","









  
    
  Compre este iPhone y no andubo la parte del lector de chip. Tuve que pagar un arreglo de placa en 200 usd. La verdad lamentable, hay que tener cuidado para comprar refubrished y mas del exterior ya que no se hacen responsables!!

  
  
","1.0 out of 5 stars",42
"







  
  
    Product good as advertised. Thank you
  
","









  
  
    
  Product was sent in timely manner. Product was good as advertised. I happy and satisfied thank you.

  
","5.0 out of 5 stars",42
"







  
  
    Clean look and functional.
  
","









  
  
    
  Poor cosmetic condition. Bought many iPhones from this seller previously with much better quality. Could have bought it from eBay when it’s so low quality.

  
","2.0 out of 5 stars",42
"







  
  
    Phone in excellent condition
  
","









  
  
    
  Fast shipping ordered it and two days later it was on my front porch !<U+0001F601><U+0001F601> also phone works perfect thanks so much!

  
","5.0 out of 5 stars",42
"







  
  
    Perfect!
  
","









  
  
    
  Got the phone yesterday, beside a little scratch on the front screen, the phone looks great, just like brand new. Batter life is at 89%, this could be better but I’m ok with it. It came with a pre-installed screen protector that it’s a bit wide placed, but it’s a not a issue. The value for the money is 11/10

  
","5.0 out of 5 stars",42
"







  
  
    Works with Verizon
  
","









  
  
    
  After spending time reading the reviews I wasn’t sure if it would work with Verizon. When I received the phone I popped in my sim and worked perfectly. The phone had minor blemishes... nothing to be concerned with... what you would expect with a refurbished phone. I’ve had the phone for almost a month and everything is working great! Overall I would recommend.

  
","5.0 out of 5 stars",42
"







  
    iPhone x
  
  
","









  
    
  Excelente estado

  
  
","5.0 out of 5 stars",182
"







  
  
    Very nice iphone, works like it's new!
  
","









  
  
    
  Liked very much!

  
","5.0 out of 5 stars",182
"







  
  
    My phone Numbers
  
","









  
  
    
  I like the phone

  
","5.0 out of 5 stars",182
"







  
  
    Pretty good
  
","









  
  
    
  Battery life 88%

  
","4.0 out of 5 stars",182
"







  
  
    overall
  
","









  
  
    
  highly satisfied

  
","5.0 out of 5 stars",182
"







  
  
    Lens cracked
  
","









  
  
    
  Cracked camera lens

  
","1.0 out of 5 stars",182
"







  
  
    Feedback on iphone x
  
","









  
  
    
  Like everything...no dislikes

  
","5.0 out of 5 stars",182
"







  
  
    Great
  
","









  
  
    
  I’m happy with my purchase

  
","5.0 out of 5 stars",182
"







  
  
    Screen glitches
  
","









  
  
    
  Parts of the screen glitches sometimes

  
","5.0 out of 5 stars",182
"







  
    Charger and cable damaged
  
  
","









  
    
  El cable y cargador no funcionaronCable and charger damaged

  
  
","4.0 out of 5 stars",182
"







  
  
    Product quality
  
","









  
  
    
  there was a big dent on screen. Also I had to pay for return it. I wasted my time and money both.

  
","1.0 out of 5 stars",185
"







  
  
    Awesome phone
  
","









  
  
    
  The phone works great. Came with no scratches

  
","5.0 out of 5 stars",185
"







  
  
    Bad Screen quality
  
","









  
  
    
  Very bad screen quality

  
","1.0 out of 5 stars",185
"







  
  
    My contacs
  
","









  
  
    
  Personal use

  
","5.0 out of 5 stars",185
"







  
  
    Its nice
  
","









  
  
    
  Good product

  
","5.0 out of 5 stars",185
"







  
    Malo
  
  
","









  
    
  Era robado este producto

  
  
","1.0 out of 5 stars",185
"







  
  
    Perfect phone
  
","









  
  
    
  Absolutely perfect condition nothing wrong and works great.

  
","5.0 out of 5 stars",185
"







  
  
    IPhone are great
  
","









  
  
    
  I love the color, the back of the phone. It was for my daughter

  
","5.0 out of 5 stars",185
"







  
  
    If it's really for me
  
","









  
  
    
  I really don't think it's really for me

  
","5.0 out of 5 stars",185
"







  
  
    Very happy customer
  
","









  
  
    
  These guys are amazing

  
","5.0 out of 5 stars",185
"







  
    Pésimo equipo
  
  
","









  
    
  El equipo se describe de una forma en la venta y cuando llegó no funciona la pantalla en ciertos sectores, adicional está muy viejo y eso no se menciona en la ventaPésimo teléfono no se lo recomiendo a nadie

  
  
","1.0 out of 5 stars",88
"







  
  
    Would 100% recommend
  
","









  
  
    
  Everything about this was perfect, arrived on time and the iPhone looks and acts brand new. Very very happy with my purchase! Customer support is so nice and made sure everything was perfect.

  
","5.0 out of 5 stars",88
"







  
  
    Great condition
  
","









  
  
    
  I was very satisfied with the condition of the phone it looked “like new and performed like new”. The battery health was 87% , not that bad. It surprisingly came with a case, and a screen protector but the screen protector came cracked. But it’s nothing I’m too mad about.

  
","4.0 out of 5 stars",88
"







  
  
    Great phone
  
","









  
  
    
  Came exactly as promised!

  
","5.0 out of 5 stars",88
"







  
  
    Great phone with excellent features!
  
","









  
  
    
  It works just like a new phone. The battery lasts much longer than my last phone. I’m very happy with it!

  
","5.0 out of 5 stars",88
"







  
  
    Great deal
  
","









  
  
    
  Excellent condition, looks and functions as new.

  
","5.0 out of 5 stars",88
"







  
  
    Don't forget to buy a case and screen protector. You will thank me later.
  
","









  
  
    
  Device is clean and damn there brand new.

  
","5.0 out of 5 stars",88
"







  
  
    THEYRE PERFECT!
  
","









  
  
    
  If you have any doubts about making this purchase, drop them. I ordered two and they are in almost brand new condition. They were both completely unlocked and have little to no cosmetic damage! DO IT!!

  
","5.0 out of 5 stars",88
"







  
  
    Well worth my time and my money very satisfied customer <U+0001F44D><U+0001F60A>
  
","









  
  
    
  Like new my son loves it fast delivery on time everything was available for me to track know where is my item very satisfied <U+0001F44D><U+0001F601>

  
","5.0 out of 5 stars",88
"







  
  
    LEGIT
  
","









  
  
    
  The phone came in plastic bubble wrap and was super hot but safe and wasn’t cracked and looked brand new. I took the risk of buying this phone and they did me good you can trust em shoutout FatKidDeals on Twitter

  
","5.0 out of 5 stars",88
"







  
  
    Trash battery life and screen pops off
  
","









  
  
    
  This Phone was garbage. I know it’s refurbished and everything but I went to put a new case on it and the screen fell off.

  
","1.0 out of 5 stars",145
"







  
  
    Screen cracked
  
","









  
  
    
  My screen came cracked , I bought it for my brother for his birthday and when he opened it it was cracked

  
","1.0 out of 5 stars",145
"







  
  
    Best phone I’ve had
  
","









  
  
    
  Daily use does it all and more than I can do or know

  
","5.0 out of 5 stars",145
"







  
    No es tan bueno no me gusto
  
  
","









  
    
  No me gusto para nada vino con la bocina dañada en las llamadas se escucha muy bajito y vino con la pantalla falsa

  
  
","2.0 out of 5 stars",145
"







  
  
    No flaws
  
","









  
  
    
  iPhone came as described.

  
","5.0 out of 5 stars",145
"







  
  
    iPhone X
  
","









  
  
    
  Phone came with screen saver already on it. In perfect condition.

  
","5.0 out of 5 stars",145
"







  
  
    Scam
  
","









  
  
    
  Do NOT BUY!!! scam!! They also don't met you return!! Stay away!!

  
","1.0 out of 5 stars",145
"







  
  
    iPhone X
  
","









  
  
    
  Great phone

  
","5.0 out of 5 stars",145
"







  
  
    Iphone
  
","









  
  
    
  The screen was scratched in a corner

  
","4.0 out of 5 stars",145
"







  
  
    Please Serve your costumer with better service!!
  
","









  
  
    
  Screen all bad and not in goodToo expensive for the priceKnowing that is not in good shape

  
","1.0 out of 5 stars",145
"







  
  
    Almost 4 months later, Phone is starting to break down.
  
","









  
  
    
  I have pixel loss in the screen, phone constantly overheats/crashes/restarts, battery went from 100% health to seriously degrading... I've had a lot of luck with refurb apple products but this was a nightmare.. AND they want $99 to replace the phone. I should have just bought it new outright from Apple.

  
","2.0 out of 5 stars",33
"







  
  
    Returned ordered another.
  
","









  
  
    
  Screen jumped and frequently locked up. Thank you your return process Wes easy and timely. I did reorder got a CD and that has worked well

  
","1.0 out of 5 stars",33
"







  
    ¡Ha valido la pena esta compra!
  
  
","









  
    
  Mi teléfono móvil me llegó, tal como yo lo había tenido fijo.  Cuando abrí la caja, vi que ya venía con cargador, y un protector plástico de pantalla grueso, lo cual no esperaba. Lo pedí ""completamente desbloqueado,"" y así lo recibí. No vino sucio, ni con rayas en la pantalla. Ha sido más de una semana y no he tenido problemas con el móvil, ni con el cargador. Lo único ha sido que cambié el proctector de pantalla para uno de cristal. ¡Estoy muy satisfecho!

  
  
","5.0 out of 5 stars",33
"







  
    Cumple las expectativas!
  
  
","









  
    
  El equipo me llegó en casi excelente estado, el único inconveniente es que tiene un pequeño desgaste en el bisel cerca del puerto de carga. No tiene ningún rayón. Hubiera esperado algo más de condición en la batería, me llegó con un 83%. Aún así, muy contento con mi compra.

  
  
","4.0 out of 5 stars",33
"







  
  
    Scratches
  
","









  
  
    
  You can see tons of scratches when light shines on the screen. The phone I got was definitely dropped, scuffed, and just blatantly abused!The seller cleaned the screen, but failed to clean the speakers, and charger port. A brand new phone is only $100 more. I would suggest just buying a new phone.

  
","3.0 out of 5 stars",33
"







  
  
    Headphones
  
","









  
  
    
  I don’t know if the phone was supposed to came with the headphones but I didn’t receive it on the box

  
","5.0 out of 5 stars",33
"







  
  
    iPhone X review
  
","









  
  
    
  I bought the iPhone X and it looked brand new. No scratches no cracked screen. I love my phone and it works perfectly fine, however when my phone is on silent it still makes the camera noise. It did come with a charger and safely packaged. I love the fast shipping too.

  
","5.0 out of 5 stars",33
"







  
  
    Thumbs up
  
","









  
  
    
  I was really skeptical about getting this phone given the bad reviews I saw on here but honestly, I was surprised to see the phone was in really good condition it was fully unlocked I didn’t have any trouble getting the service on. It had a battery capacity of 81% which isn’t good but I’m not upset just cause the phone is really good. For the price It turned out to be a great purchase. I totally recommend if your not trying to spend much on a phone

  
","5.0 out of 5 stars",33
"







  
  
    Replacement well worth it.
  
","









  
  
    
  I bought this new at launch. It was buggy and I hated it. Battery life was short and Face ID did not work. This is a whole new world. I still hate Face ID but at least it works.

  
","5.0 out of 5 stars",33
"







  
  
    Like New
  
","









  
  
    
  No marks or scratches and 95% battery. Love the new screen that eliminates the home button. Just slide up from bottom and everything is there ready to go.

  
","5.0 out of 5 stars",33
"







  
    Mala batería y pantalla
  
  
","









  
    
  Vida útil de la batería muy desgastada al 83% no dura más de 3 horasCalidad de la pantalla muy mal estado, tiene efecto fantasma ya que quedan plasmadas en la pantalla las imágenes anteriores

  
  
","2.0 out of 5 stars",82
"







  
  
    Big disappointment!
  
","









  
  
    
  Phone seemed to be in great condition until my son attempted to Face time a friend & realized that the person on the other end could see him but couldn't hear him. It was the same with regular voice calls when put on speaker phone. What good is iPhone without face time!

  
","2.0 out of 5 stars",82
"







  
  
    I would recommend only if you want a smaller phone
  
","









  
  
    
  It came really nice and spotless. It came with a long at&t charger. I recommend getting. However I am sending it back because it’s smaller than my iPhone 6 Plus. So please look at the dimensions and make sure it’s what you want.

  
","4.0 out of 5 stars",82
"







  
  
    No communication for warranty request
  
","









  
  
    
  Phone doesn’t work properly and company will not respond to emails for warranty claim...

  
","1.0 out of 5 stars",82
"







  
  
    Review of iPhone
  
","









  
  
    
  All seems to be good right now

  
","5.0 out of 5 stars",82
"







  
  
    78% Battery Health
  
","









  
  
    
  The phone I received was in OK condition appearance-wise, but the phone’s battery health is only 78% relative to new, which is below the 80% mentioned in the advertisement.

  
","2.0 out of 5 stars",82
"







  
  
    iphone x was great
  
","









  
  
    
  this product actually was great took a while to get to me because of the chaos that was going on with the snow storms, but was worth the wait...

  
","5.0 out of 5 stars",82
"







  
  
    Great Phone
  
","









  
  
    
  I absolutely love this phone. The only problem is that you can't turn off the shutter sound on snapchat but you can turn it off on camera by turning the live on. Other than that, it's an amazing phone.

  
","4.0 out of 5 stars",82
"







  
  
    Great
  
","









  
  
    
  Works like its brand new!

  
","5.0 out of 5 stars",82
"







  
  
    Looks nice but the battery drains easily.
  
","









  
  
    
  Looks like new and works great but the battery is much weaker than expected.

  
","2.0 out of 5 stars",82
"







  
  
    Excellent Conditon! Like New!
  
","









  
  
    
  After purchasing this IPhone I was so skeptical and anxious due to some bad reviews. To my surprise the phone came a day earlier and Functions perfectly there are no signs of scratches or dents. It basically looks brand new and was actually fully unlocked. I’m very happy with my purchase and brand new IPhone as it is my very first. I have service with T-Mobile and it’s going great!!!

  
","5.0 out of 5 stars",44
"







  
  
    Great phone. Very clean.
  
","









  
  
    
  Came with 97% battery life. But quickly went down within a week to 92%. Still good though.No scratches, fully unlocked as advertised.Been about a month and battery is now at 89%.Overall I’ve been very happy.

  
","5.0 out of 5 stars",44
"







  
    Hasta ahora muy bien resultó el teléfono
  
  
","









  
    
  Ya tengo el teléfono hace unos días y todo marcha bien, vino empacado de una manera muy profesional. Estuvo como nuevo. Hasta ahora súper bien espero q se mantenga así

  
  
","5.0 out of 5 stars",44
"







  
  
    Very Good phone for the price!!
  
","









  
  
    
  It’s a good phone, I love it. There were no scratches on the phone. I would be so happy if the battery health was higher then 85. The battery health was 80 on the phone I purchased. Other than that the phone works well.

  
","5.0 out of 5 stars",44
"







  
  
    I'd buy it new from apple
  
","









  
  
    
  Love the iphone 10. Probably should have bought it new. This refurbished model has less battery life (prob because its been cycled a few hundred times by the previous owners) and one of the speakers does not work. Not a huge problem but when I'm on my phone for hours a day it kinda gets annoying.

  
","3.0 out of 5 stars",44
"







  
  
    Best Value!
  
","









  
  
    
  The best decision I’ve made buying a phone. Phone is in PERFECT condition. Battery condition is at 98%! Best value for the price, much cheaper than buying a new phone directly from Verizon brand new. Will absolutely buy me next phone from Verizon Pre-Owned.

  
","5.0 out of 5 stars",44
"







  
  
    Seller is cheating by hiding dented screen by protector
  
","









  
  
    
  Not the refurbished phone. It came with dent screen but seller hid that with protective scree with black on edges. I dint notice that so I bought another screw protector but on that. When I did that I completely lost the screen sensitivity . I was doubting on the screen protector I put, so when I was removing it, screen protector put saler got off too and there was dent on screen.

  
","1.0 out of 5 stars",44
"







  
  
    Good phone
  
","









  
  
    
  Just as seller described. Great quality. So far no complaints. Only had the phone for two days.

  
","5.0 out of 5 stars",44
"







  
  
    Like New!
  
","









  
  
    
  Product received in like new condition. No issues. Works great!

  
","5.0 out of 5 stars",44
"







  
  
    Excellent condition, Like new
  
","









  
  
    
  I was a little hesitant about ordering this phone because of some of the reviews I’ve seen on here but I ain’t going to lie I love this X. Great phone, came as described, no scrapes or scratches. Thought it was new.

  
","5.0 out of 5 stars",44
"







  
  
    Clean body and works great
  
","









  
  
    
  I love this iPhone X definitely would buy the battery life is 86% wish it was at least 90 but phone works great had no trouble and no scratches I would definitely buy again

  
","5.0 out of 5 stars",103
"







  
  
    No worries
  
","









  
  
    
  Works perfectly,came very quickly, very happy. Fla boy

  
","5.0 out of 5 stars",103
"







  
  
    As good as new
  
","









  
  
    
  Works totally fine. One could say it is brand new

  
","5.0 out of 5 stars",103
"







  
  
    Very nice
  
","









  
  
    
  Very nice, easy to use

  
","5.0 out of 5 stars",103
"







  
  
    Happy Buyer
  
","









  
  
    
  Thank you! We are so happy with this product. The phone looks like new. I got it for my daughter and she loves it. No issues with battery or overheating.  No cosmetic damage.

  
","5.0 out of 5 stars",103
"







  
  
    Great Purchase
  
","









  
  
    
  This phone arrived quickly and is perfect! They also included a screen protector and a case. Thank you so much.

  
","5.0 out of 5 stars",103
"







  
  
    Battery life not so good
  
","









  
  
    
  Love the product the phone is very fast but the battery life is not so good, you’d have to charge it too 100 if you wanna spend the day with it somewhere

  
","4.0 out of 5 stars",103
