date_info,name,title,content,rating
Reviewed in India on 1 February 2021,Manisha,Good quality of headphone,Very much satisfied with this ptron bluetooth headphone this was really good. Amazing battery backup 3days . With best sound sharp quality with amazing bass . connectivity to the device very easy and very simple on &off. Volume controls button also very smooth and very comfortable to wearing this headphone.,5.0 out of 5 stars
Reviewed in India on 20 February 2021,Prasad Bagul,Not recommended for calling,"Not recommended if you require a earphones for calling purpose.. Very poor response in calling.. Bluetooth keeps connected but the call sound doesn't comes from Bluetooth, call sound comes from phone's speaker",3.0 out of 5 stars
Reviewed in India on 3 September 2020,Kaushal Karia,Just the right kind of wireless in-ear I needed,"At this price, rhe quality which is offered is truly above par. Material seems to be durable and of tough quality. Sound quality is also quite decent and would love to listen across all genres. Cheers !!!",5.0 out of 5 stars
Reviewed in India on 5 September 2020,Swati,Great musical system with better quality and features,"It is a fantastic good one and it have a great sound quality and it is a very unique proudect with new features and components .In wireless ear headfones with mic... It create a magic in my mind with a very loud musicality whether u are looking for earbuds, on ears, than go with this product its a very nice and good product with unique features.. It had a great musicality system..",5.0 out of 5 stars
Reviewed in India on 5 November 2020,Nik,POOR SOUND QUALITY - Totally Unbalanced.,Off Balanced sound Quality.. Left Earbud has more sound then Right earbud.. Checked Sound balance with more than 2 sound checking apps. Sound Off balance was clearly noticeable.. Also did check with few sound checking videos on youtube.. Did same procedure on 2 to 3 mobile phone. Issue still persists. Feels like duplicate item.,1.0 out of 5 stars
Reviewed in India on 25 March 2021,Yash Agarwal,Honest Review,Here's my Point.. If you're Students and you want only listing lecture or normal use you can Buy.. Music Lover not good. Bass Effects are too low.. Battery backup good. Charging is good. Build is good,3.0 out of 5 stars
Reviewed in India on 4 September 2020,Yogesh Kahandal,Nice sound quality,This in ear wireless bluetooth headphones having very good sundar quality and good bass. It has in build mic which is very good for calling. Design and quality of product is very good. Very easy to use and light weight so no problem while wearing on neck.,5.0 out of 5 stars
Reviewed in India on 19 September 2020,Amazon Customer,Never Buy. Stupid product.,I don't have an option to rate it to zero. With very light usage of this stupid earphones they stopped working in a month. Worst product in the entire range.,1.0 out of 5 stars
Reviewed in India on 31 August 2020,Sharath R,Excellent Wireless Earphones with good sound and build quality.,Sound quality is perfect. Good combination of Bass and treble. Can feel every beat.. Connectivity is quick. Detects and connects easily.. Battery life is good. performance is good.. Earphones looks solid. Build quality is good. The magnates are really helpful to hold the earphones. Earphones looks great.,5.0 out of 5 stars
Reviewed in India on 21 November 2020,Sridharan,IMPROVISING BRAND IMAGE AND SUSTAINING IT,"delivery part was good. but there should be a mechanism to check whether guds delivered are of fine quality. this is for two reasons. first n the important ; reputation and brand image creation, second ; overhead cost cutting and manhours you could save. IN THE SHORTER RUN YOU MAY IGNORE THIS BUT IN THE LONGER RUN IT MAY PROVE ITSELF.",2.0 out of 5 stars
Reviewed in India on 13 March 2021,vijay,I got a defect piece in box nd how I got its replacement,"Very good product just like paisa valu product sound is good ,bass nd everything is well nd good .I want to sharre my experience I got a defect one in the Box I hve complaint to ptron support team thy hve reacted to my problem nd within 3 days I hve got it replaced by new product it is good nd I'm so much happy with tht products",5.0 out of 5 stars
Reviewed in India on 18 November 2020,Rejaul,Best product at this price range. Go for it undoubtedly..,"Best Bluetooth earphone ever used, that too in this price range of 500.. Sound quality and connectivity are pretty good.. Finally thanks to Amazon for arrnaging the quick delivery to my location with in just 3 days of my order ..",5.0 out of 5 stars
Reviewed in India on 10 March 2021,Dev,Not upto the mark.,"I was totally disappointed by this product, it's Bluetooth for name sake only, not having a range of 10 mm. In 1 bhk home it can not work.. If regularly use for 1/2 or more hours ear started paining.",1.0 out of 5 stars
Reviewed in India on 7 February 2021,Shrey Mathur,You can buy if you need audio output only as this is won't work good for calls,"For this price, you can't expect high quality audio. I gifted this to my mom so she can listen music or call while working. This has good quality audio output but for call purpose, it will capture every noise in background.",3.0 out of 5 stars
Reviewed in India on 20 November 2020,Tanaji Pagere,Good product but few improvement needed,"Very first product packaging was not good.Seal was broken already. Somebody has opened it before delivering.. Nice product,but noise cancellation is not that much effective. Volume is lesser while listening music.",4.0 out of 5 stars
Reviewed in India on 22 October 2020,Anonymous1,Pathetic.,The only Amazon purchase I regret purchasing so far. One side stopped working within 5 days of purchase. Pathetic . Seems PTron is bringing shame to the made India campaign. Not recommended.,1.0 out of 5 stars
Reviewed in India on 8 February 2021,Nitin S Bagade,"not worth ,id rather pay a 300 more and buy a better headset","for a set of cheap headphones its good,but its bass is terrible .I purchased this product just a month back and i am already facing issues.its right side has already stopped working and its warranty doesnt seem promising.id say,buy at your own risk .",1.0 out of 5 stars
Reviewed in India on 24 February 2021,FEDAL🎾🏆,Product is best. Better than boat.,"Amazing sound quality.. I used both the product boat, JBL and now pTron. Ptron is best product till date i used. Awesome sound qulaity. Great noise cancellation. Bass quality is top.🔊🤩",5.0 out of 5 stars
Reviewed in India on 5 February 2021,Raghav B,Right side not working,Within a day one side volume went down by evening right side cometely stopped working. I have requested a replacement. Let's see if replacement is any better.,1.0 out of 5 stars
Reviewed in India on 7 September 2020,ASHIQUE MUHAMMED K,Worth of money✨,"Very good product and i strogly recommended to all who searching good Bluetooth headset with good sound quality and long lasting battery backup.am using it since 4 days and didn't charge it yet isn't it amazing.. It comfortable and smooth feeling,i feel it no pain. And no other heavy others.. Thank you if it's helpful for you then hit a like",5.0 out of 5 stars
Reviewed in India on 10 August 2020,M. Mohsin Khan,Absolutely mind blowing,"Its an amazing product. If u listen to music, each & every beat can be heard clearly. Not sure abt the phone communication bcoz i hvnt spoken to anyone yet.",5.0 out of 5 stars
Reviewed in India on 31 December 2020,Kamalakkannan,I want to replace the item with new one,One side sound speaker is working and other side is not working. It had been 2 weeks since I contacted the customer care but there is no response from them. I had purchased many things on Amazon and all of them are of amazing quality but this bluetooth headset is of the worst quality. I Didn't expect this.,1.0 out of 5 stars
Reviewed in India on 16 August 2020,RK,"sound quality, and noise cancellation was very bad...!","Bluetooth connectivity was good, but sound quality, and noise cancellation was very bad...! And there is no bass, but they have mentioned (high bass) and I brought this product based on high rating and good comments...! But it's not a true comments..!. Requesting to update and rate the acctul real comments it will help others a lot...!. Thank you...!",2.0 out of 5 stars
Reviewed in India on 17 November 2020,Suresh,Super product,Very very nice product iam using all calls and watching movies and lisning music everything good quality charge is 4.5 hours ...Iam using last 3 month very nice usefull thanks amazan,5.0 out of 5 stars
Reviewed in India on 11 August 2020,Jyotish Ranjan Nayak,Ok type product .,"Overal Product built quality is aswm. Bluetooth connectivity is also good but the sound quality is too bad .. Comes to the sound , No bass will be there , only trable that's its .. That's my honest review of this product",3.0 out of 5 stars
Reviewed in India on 21 March 2021,Amazon Customer,good product as per rate.,"everything works perfect. much better than expected at this rate (₹ 500). sound quality is good. noise cancellation , passive, works fine. can't hear much of external noise. bass quality is ok. battery life is around 5 to 6 hours as I use it with little low volume. worth buying.",5.0 out of 5 stars
Reviewed in India on 14 March 2021,Aafiya Salma H,Excellent for the price.,"I am writing this review after 1 month of usage of this headphones. Still, it works.. Works for what it is mentioned for...No complaints yet.. Working smoothly.... Sometimes, it turns power off by its own.... But , if we switch power on, it works as usual... Anyway, Happy with the product..",4.0 out of 5 stars
Reviewed in India on 27 August 2020,Saurang,Not so good,"The sound is clean and crispy but the bass is just ok. Not as what they have mentioned, micro woofers with high bass. Sound is OK as regular headphone.",2.0 out of 5 stars
Reviewed in India on 24 February 2021,Dr. Dany Sunny,Money's worth,A reasonable wireless headphone. Not one four you if u are high quality audio output. For rest of the population it's a good enough product,4.0 out of 5 stars
Reviewed in India on 26 February 2021,binu jacob,Low sound quality.,Low quality sound when you use it outside house. If tou are using in a silent room then its ok.. Will not recommend to buy.,1.0 out of 5 stars
Reviewed in India on 26 August 2020,Nitin Agrawal,Review,"Bass quality of this product is good, the battery in ear wireless Bluetooth headphones with mic is fine and the sound is good plus the product is durable and doesn't disconnect until the battery is low , so overall the product is good . Also, looks really good and the wire doesn't irritate the skin. The company is also reliable. Good product in reasonable price.",5.0 out of 5 stars
Reviewed in India on 1 March 2021,E.K.Basvani,Item is missed but only type C charger cable is there inside box,How can I assess performance without receiving head phones. Received packing without polythene cover as usual Amazon packing. Inside only type C charger cable is there but not head phones set. Unpacking video is attached,1.0 out of 5 stars
Reviewed in India on 12 August 2020,Pawan K.,Not worth it ...,"The headphone build quality is ok. Sound to listen is just ok, but the main problem is with mic. When I speak for a call or meeting, the other party just gets humming noise and not my voice ... my voice goes very low to other party ... cleary very poor mic .... not usable.",2.0 out of 5 stars
Reviewed in India on 27 August 2020,Manikanta,Just superb!,"I love this product!!. Product arrived with the features like In-ear wireless Bluetooth headphones with mic and also tangent wired and magnetic earphones too.. If you are gonna to buy a very decent product at this price range, then surely go for this product. It is very light weight & looks very premium at the 1st impression!",5.0 out of 5 stars
Reviewed in India on 18 January 2021,rajatlilani,Good neckband earphones,Good sound quality quality for this price range. Battery backup is also good. It does not disconnect automatically like other cheap earphones,5.0 out of 5 stars
Reviewed in India on 16 November 2020,piyush patel ,you can buy it with low budget best hands-free,"i suggest that if you're fond of music, then it is not for you! but if you want a good best price Bluetooth headset! this is the best option for you! it has great battery backup and glossy finish design! i suggest that you can buy it!",5.0 out of 5 stars
Reviewed in India on 5 March 2021,Mr.Manik,Worst quality head phone,"Very poor quality, bluetooth has stopped working in a weeks time, sound quality is very poor, there is no bass.. Please do not waste money, buy a good and don't go for this cheap one...",1.0 out of 5 stars
Reviewed in India on 26 August 2020,Hetal Gada,Best quality in best price,Got this during amazon sale.. best quality in amazing price 👍🏻🙌🏻 will recommend if you are looking for a nice sound quality headphones..,5.0 out of 5 stars
Reviewed in India on 30 August 2020,The Madman,Not ok,Poor sound quality. But the battery life is good. But I only use for jogging. Rest of times I use my JBL TUNE 120 TWS. I know I cant expect the same dynamics at one tenth the price. But I feel even then it just doesn’t do the justice 😂😂,2.0 out of 5 stars
Reviewed in India on 15 March 2021,Jagani Alpeshkumar,Product quality with affordable budget.,"I heartily greeting to Ptron and Seller for offering such Goooooooood quality product,. I have been using the same product for 7 months, and I'm satisfied to use this product also I highly recommend this product before those buying under the same budget product.",5.0 out of 5 stars
Reviewed in India on 6 February 2021,Shrivani,Simply awesome,"Superb earphones!! Charges within no time, can be used day long and it'll still have battery left in it. The controls are easy to use and can be used for multiple purposes. Lightweight and very handy. Sound quality is just so good, it has high bass.. Worth buying it and Must buy.",5.0 out of 5 stars
Reviewed in India on 31 December 2020,Vineet Malhotra,Marvellous,"Fantastic Sound Quality! Great Built and very light weight. Band quality is good and comfortable. You get extra buds and cable too in the box , battery backup is good per full charging of earphone.. A must buy product for the music lovers !!",5.0 out of 5 stars
Reviewed in India on 26 January 2021,Balakrishna,"After using 1Month it got damage, cheap quality, don't buy please","after using of 1month the blue tooth device button area got damaged and opened, it s completely cheap quality, how to approach to refund or replace my device not understanding instead of online if i would purchased on shop i can replace my item. it is very tough to resolve the problem.",1.0 out of 5 stars
Reviewed in India on 21 October 2020,Deepak vats,Go for it,Nice sound quality .easy to use .easy to carry any where .having one year warranty and at this price giving all the maja.no issues after using more than 10 days.thank u Amazon,5.0 out of 5 stars
Reviewed in India on 13 November 2020,sagar bhalerao,Not soo good,Quality not so good just oky product after using 1month i faceing some problem with bluetooth that automatically connection lose not connected again....,2.0 out of 5 stars
Reviewed in India on 24 August 2020,Sarthak Garg,Quality + Budget friendly,It is a very nice and handy product. The sound quality is very good considering the price point. You can easily take your calls and listen to music or watch videos with this headset. It is very easy to pair and use.. The build quality is also decent. Totally recommend this if you are looking for a budget friendly bluetooth neckband.,5.0 out of 5 stars
Reviewed in India on 19 December 2020,vikas patel,Good for basic sound and calling.,Good for basic use and calling. Not for great quality audio . Got it for my friend and he is happy for his requirement.,5.0 out of 5 stars
Reviewed in India on 18 January 2021,harshi,Stylish Bluetooth Earphones!😍,Wonderful quality Bluetooth Earphones at this great price with good quality. The sound quality is very good. Also the bass is so cool that I groove on music anywhere. Noise cancelation is also too good. I just loved the product... Worth a buy!!,5.0 out of 5 stars
Reviewed in India on 12 February 2021,Jasvinder Singh,Worst product,Product is too good but not effective noise cancellation I m working in the sales but a lot customer complain there is alot of voice behind you then I have to remove Bluetooth and speak normal phone speaker. I would suggest if you looking noise cancellation please don't buy worst product,2.0 out of 5 stars
Reviewed in India on 14 November 2020,Nellore King ,Best for the price,One of the best the sound quality and the noise cancellation is good 😌 bass is not great but ok ok. Charging time is very less and usage is decent. Over all ok to use and it’s very comfortable. In this price range it is good only flaw is it’s very delicate need to use it carefully,4.0 out of 5 stars
Reviewed in India on 11 December 2020,Yatharth kanojia,Awesome u flex,"Very very good product . sound quality , noise cancellation, bass quality is awesome takes only 3 to 5 secs to connect very light weighted magnetic buds are awesome overall if you are thinking to. If you are thinking to buy a bluetooth headset in your budget you can go for this headset.",1.0 out of 5 stars
Reviewed in India on 21 October 2020,s mohammad zubair,Super battery backup and quality is best on price range,Excellent product and good quality sound bass is amazing zing zing... Finally battery is aswome. And price range is also good for this product love u ptron makers and Amazon is best than flipcart becoz it provides original and A1 product quality superb wireless headphones for youths and family members .......😃🤩🤩🤩🤩🤩,5.0 out of 5 stars
Reviewed in India on 21 March 2021,mayank anovadiya,Best in this price range.,Its stops working within 1 month but thanks to ptrone they have arranged replacement for it.. Sound quality is good.. Buily quality also good.. Great service by ptrone,5.0 out of 5 stars
Reviewed in India on 10 December 2020,Satish,Not okay 👎🏼,"After seeing the review I thought it will good and order the product but when it arrived the packing was good and the quality is also good, even the sound clarity was pretty decent but the major disadvantage is connectivity issues keeps on disconnecting so returned the product.",1.0 out of 5 stars
Reviewed in India on 21 March 2021,Bijesh K,Value for money,"For just 500 bucks this is value for money. Been using it for a month, the sound quality is top notch. So far no issues but ive no idea on the durability front; but definitely the build quality is very good.",5.0 out of 5 stars
Reviewed in India on 17 August 2020,Sabareenath,All time best as I using ptrone for 1&half years good product with best service support,I always like ptrone it's all in one. Economical. Good sound quality. High speed connectivity. Good bass. Also call quality is good. As I using it for 2years. It has good quality built and. Good service support. As I bought 5 headphone from ptrone,5.0 out of 5 stars
Reviewed in India on 6 September 2020,Amazon Customer,Money wasted,It's a totally bad product. I had issues with connections. It gets disconnected on it's own in the middle of the conversation. I wish I had used it earlier as I missed the return window. Total waste of money,1.0 out of 5 stars
Reviewed in India on 10 January 2021,Sangita Paul,Happy customer,This Bluetooth neckband is very good. This is very lightweight. sound quality is amazing. And gets extra two buds and cable also. In this price it's a great product. Very good product more than I expected. I am going to order again for my friend. Thank you pTron and amazon for giving me the amazing product. 😍😍,5.0 out of 5 stars
Reviewed in India on 9 March 2021,Prasad Sakru,Fine if you get in 500 Rs.,"Its Disconnect while in between call even its full charge, Not recommended if you are using it while running or High intensity training neck band not stay in place. Sound was good easily connected to your phone, light and buy if you get it around 500.",4.0 out of 5 stars
Reviewed in India on 20 March 2021,RATHNA,Its ok,The sound quality is not up to the mark.. Noice cancellation not working well. Battery backup is good enough... It works 2-3 days once charged,4.0 out of 5 stars
Reviewed in India on 25 February 2021,Arsheen S.,Okay.,It has problems connecting with the phone and the sound quality is not great to be honest but it works for the long run and is easily an available option.,3.0 out of 5 stars
Reviewed in India on 2 February 2021,Barani Srinivasan,"Ptron one side not working, headset pairing issue and low battery backup...","One side not working, Pairing issue and audio breaking.... Plan avoid and try other reliable brand like boat or others. Software pairing issue with Samsung phones",1.0 out of 5 stars
Reviewed in India on 26 March 2021,Rakesh Pradhan,Great Product| cost effective,"Great Product... Major benefit of this product as is low cost ,better features and build is also good. Wires are of flat type so i can give its build quality as 3.5 .. At such low cost ,ptron providing such great earphones is bit of extraordinary work by them.",3.0 out of 5 stars
Reviewed in India on 30 August 2020,Bharatsing chavhan,Go for It...,"It was my first order of this brand and iam quite happy with the product quality,easy to use and wear,charging last for a day ,sound quality is pretty well for this price range.you can here every bit of bass and trouble.product recieved in no time.overall good experience.i recommend this personally",5.0 out of 5 stars
Reviewed in India on 3 March 2021,Pradeep P,Worst product ever,"I ordered this product on 2nd feb initially it was working fine but on 10th march battery started draining even after charging it full, without any use also it saya battery is low, mo matter how many hour you charge, it keeps saying battery is low. I recommend pls do not buy this or you will regret.",1.0 out of 5 stars
Reviewed in India on 28 August 2020,Karthikeyan,Good|ok for money|medium bass,"With respect to money fine decent look, but bass quality is not soo good. If u want to use it for secondary purpose good option but not good or not bad for content watching. Its ok product. Battery backup is soo good. Good at this price. If u are looking for low priced. Medium bass quality . You can go for this",3.0 out of 5 stars
Reviewed in India on 28 January 2021,Chiranjeevi,Good bluetooth,This ptron tangent liteBluetooth has good sound quality and it has good base also.this bluetooth had good transmission range upto 10 m. The quality of the Bluetooth wite is awesome and the chargng capacity is well and it is easy to carry. It has good noise cancellation capability.,5.0 out of 5 stars
Reviewed in India on 11 March 2021,Aditya jha,Upset from ptron and amazon work on this,Literally worst experience with ptron. It claims that it will work for 1 year at least but didn't even worked more than 4 months i tried thousands time the amazon side delivery man comes and take it but no reply comes after that to me. Pls not purchase it if you believe on my words.,1.0 out of 5 stars
Reviewed in India on 13 March 2021,Rupesh Chandrawanshi,best in quality and price catagory,its been long i am buying ptron products for audio quality its a low price bluetooth band to get or gift your friends iam just loving using it . noise cancellation is awesome and microphone sensitivity is also best thing in it.,5.0 out of 5 stars
Reviewed in India on 29 December 2020,Ajay Kumar,Perfect product!,"This wireless headset is too reliable, comfortable and also affordable.. This is also good for bikers because it has good noise cancellation and awesome sound quality. Best deal ever u must have to buy this. Just go for it...",5.0 out of 5 stars
Reviewed in India on 1 February 2021,Ravishek Soni,super quality,"These ear wireless Bluetooth headphones are worth for their money.. Have a great bass and sound.This earphone is the best , and awsome at this price range .. This was my thinking before purchasing. But when I purchase this i recieved this in well packed manner.",5.0 out of 5 stars
Reviewed in India on 18 March 2021,dr.amitrai shah,Don't Hesitate 🙂🙂🙂🙂,It's great after using for one week.. Battery back up and sound quality equally good... Thanks pTron,5.0 out of 5 stars
Reviewed in India on 20 October 2020,Satyendra,Good product go for it,Decent product as per the price(Rs.499). Sound 4/5. Bass 3.5/5. Build 4/5. Features 4.5/5 (lots of features indeed)😅. Noise cancellation 3.5/5. Review after 2 days of purchase😅. Hope the earphone to be in good condition in future too😃 THANKS AMAZON. BTW Delivery was indeed fast!,4.0 out of 5 stars
Reviewed in India on 5 December 2020,Chetan,No,"It doesn't work properly. When we are watching any videos or listening songs and if we take some break in between 2..5 minutes and after resume back to do so,then it doesn't work properly. We have to turn off and then turn on for clear voice and sound quality. I would like to advice them as they should work on it.",2.0 out of 5 stars
Reviewed in India on 10 March 2021,jagdish pawase,Eas of connectivity,Quality is very good,5.0 out of 5 stars
Reviewed in India on 24 February 2021,Puneet Deshwal,Good buy in this range!,"Tried Bluetooth neckband for the first time, really impressed with the sound quality, bass quality is also decent, very easy to pair up and very light weight, i personally also liked it's magnet in buds , which make them not to tangled up. Good buy in this price range!",5.0 out of 5 stars
Reviewed in India on 7 December 2020,Venkat Kasturi,Worst service and product,"Worst services, earphones suddenly stopped working within a month,. And claim for replacement (manufacturer warranty, Amazon not responsible for warranty).. Product returned to company for warranty claim on nov13th but I didn't get any replacement till now.. I will never ever recommend to anyone.",1.0 out of 5 stars
Reviewed in India on 20 December 2020,ND CHETTRI,Right Price is 500 max,sound quality was superb and i liked the product very much but just in 2 months one side sound is gone. I think you should go for the expensive ones which are branded. these are low quality headphones.... i hated it. i demand replacement or moneyback,1.0 out of 5 stars
Reviewed in India on 21 January 2021,Shalin,Works for calls but not the option for Music,4 stars for price and for calls but not for music. Cannot complain it's reasonably priced and helps to take clear calls with good back up. still a value for Money.,4.0 out of 5 stars
Reviewed in India on 1 December 2020,Arun,Worst customer service and cheap quality product,"Dong buy ptron products, they have worst customer service. After 1 week my ear buds stops sound and when I raised compalint and claim for warranty after asking issues for 1st mail from 1 week im waiting they are not responding to mails. Cheap quality product, only advertising",1.0 out of 5 stars
Reviewed in India on 27 August 2020,Badarinarayana Acharya N S,Good product,Nice peoduct...I like the packing too..quick delivery.Reasons to buy this:. 1)Design- earbuds are very comfortable.. 2) Build - Build quality is good.. 3) battery - 5-6 hrs backup.. 4) Call quality - Good and clear. 5) Sound - Good. 6)Price - Best price,5.0 out of 5 stars
Reviewed in India on 16 January 2021,Mahesh,Ok product.,"Worth for money, delivery of goods at earliest, no extra buds given (may be the fault in pack) some technical issues came within a month, easily opened the buds when I remove from ears. Bit below from normal quality (not worst).",3.0 out of 5 stars
Reviewed in India on 1 September 2020,Ashish Shakya,Go for it.,"According to the price, the product is absolutely awesome. Sound quality is good. I like more bass and i didn't get disappointed. (have played ""My Block"" more than 10 times) . Build quality is fine. 2 pairs of extra buds are given with a charging cable. Quite comfortable. In this prince range, it is unbeatable.",5.0 out of 5 stars
Reviewed in India on 24 October 2020,Alan Gills,Great budget wireless headset,For the price its amazing. The sound quality i feel is preety good too.The bass it provides is great and is better than the one plus bullet Z.. Buid quality is not that great..but its to be expected from the price,5.0 out of 5 stars
Reviewed in India on 21 December 2020,kalpesh ,Warranty Service,"Noise cancellation, sound quality good. Battery is working 6-7 hrs after full charge for continous use for calls. But after using 5 months left speaker tored during calls, so I mailed pTron customer care and they replied immidiately upto my satisfactory level.",4.0 out of 5 stars
Reviewed in India on 21 October 2020,sudha,No noise cancellation,"User Audio quality is good but other end voice quality not good, lot of background noise . Cannot use for audio call",3.0 out of 5 stars
Reviewed in India on 3 October 2020,sahil shankar,Don't buy.,Well the sound quality of the headphone were great but no bass no noise cancellation whatsoever. It had disconnecting problem in the middle of music playback. Not value for money.,3.0 out of 5 stars
Reviewed in India on 23 March 2021,shreyash,Overall good product,I have been useing this fpr 2week and my experience is good as far it takes some time to connect but it is considerable .sound quality is good no base but i think if you have tight budget of 500 then you can go for it,4.0 out of 5 stars
Reviewed in India on 8 November 2020,muhammedusman ,Good price for good product,Lite weight product and battery backup super. Sound quality clear bass quality not bad better noise cancellation average working. All over best price for best product. Correct output charger using battery performance long time working good,4.0 out of 5 stars
Reviewed in India on 22 August 2020,Pranav Aditya,Not fair,This is Over noised and after listening it for 15min it makes our ear painful. But bass effect is like fair but with noise.. I prefer to see other headphones... for emergency at that I.buyed it.,3.0 out of 5 stars
Reviewed in India on 3 February 2021,Sarita singla,Nice,"Ptron neck band qualities is very good ,sound quality is very nice i m very hppy to recieve this disant product at a resneble price esy to use at office ,and home also",5.0 out of 5 stars
Reviewed in India on 28 August 2020,Aniket Agrawal,Great product at a comfortable price,The sound quality of the earplugs is great.. The plugs fit in perfectly.. The charging time is comfortable.. The talk time and music time is great.. Like the design of the set.. It's a steal for the price.,5.0 out of 5 stars
Reviewed in India on 22 January 2021,rahul kalita,No bass in the headphone.. Surely a defect product,"Sound quality of the headphones is very bad, no bass. Even then headphones delivered before had good sound quality but one side is defective.. But the headphones i received today is very bad sound quality.. I need a replacement.. Pton please look into it.. Ur customer facing problems.",1.0 out of 5 stars
Reviewed in India on 8 February 2021,Dr Subesh,Good Product in Reasonable Price,"Very nice bluetooth headset,it is very comfortable to wear,Sound quality awesome and noise cancellation good,bluetooth range efficient,recommended to purchase this.",5.0 out of 5 stars
Reviewed in India on 8 September 2020,Tripti,Affordably the best,"If you are looking for affordable Bluetooth headphones, this is the perfect one for you. with good battery back up, doesn't take too long to get charged and nice sound quality. I took this for my sister as she has long running onlines classes on laptop and wired one isn't safe. Just go for it.",5.0 out of 5 stars
Reviewed in India on 22 October 2020,Pratik Aatkire,Good at 500 to 550 price range,Good earphone at this price range/sound is ok/light weight/but build quality is not adequate.. i suggest you to buy because company made it cost effective,4.0 out of 5 stars
Reviewed in India on 25 August 2020,Kuldip,Mind Blowing Product Received From Ptron,"Amazing Product And It's Sound Quality Mind Blowing Also You can Change Sound variant And Get Experience , Use 8d Sound And Many More . Other It's material Quality Good Weight Lite And Feel Free in Ear",5.0 out of 5 stars
Reviewed in India on 3 March 2021,Heril Patel,Best Product in this range. You can purchase.,Genuinely I liked the product. It is very good product in this price range. I purchased it for my mother and she liked it and so does I. The functionality is very satisfying also it has the mangnets on the buds for easy management when not in use. Satisfactory purchase.,5.0 out of 5 stars
Reviewed in India on 6 December 2020,nagaraju.s,Preferred my Best friend and amazing product,"It's amazing neckband,. Quality is very good more than expected. Light weight and super sound with high bass,. Fast bluetooth connectivity. Audio technology is superb👌👌👌. The battery life is very good. Finally good sound quality and bass quality. Thank you so much ptron",5.0 out of 5 stars
Reviewed in India on 30 December 2020,Alok,"Average product, poor sound quality","Average grade product with issues in sound quality, especially during calls. Similar generic ones worth 150-200 are better than this.",2.0 out of 5 stars
Reviewed in India on 28 October 2020,Muhammad jasim kv,Awesome product,This was a awesome Bluetooth headphon with super sound quality. For that price the gadget is awesome and good build quality and good packaging and fast delivery. Value for money,5.0 out of 5 stars
Reviewed in India on 31 January 2021,Kailash,Its mic needs correction and it needs to be improved a little bit,"pTron Tangent Lite Bluetooth is good just for listening songs, the sound is average.But by applying it you cannot talk on calling,Its mic is so bad it needs to be improved And it disconnects repeatedly while calling and I did not like its build qulity too,",4.0 out of 5 stars
Reviewed in India on 29 October 2020,Ankush kumar,Affordable and good quality product at this range,Awesome sound quality at this price... Its playback time is awesome. Loving it very much. Its Bluetooth connectivity is also good. Awesome product at this price range,5.0 out of 5 stars
Reviewed in India on 28 August 2020,Madhavi,Worth it.,"Compatible with OnePlus. Great mic and sound quality. Looks premium. Overall, best product at this range.. Could work a bit in noise cancellation and bass quality area, though. However, I can't complaint, bought it for video conferencing, and it serves the purpose well.",5.0 out of 5 stars
Reviewed in India on 14 March 2021,Ravi,"Rubbish,unuseful.",It's totally disappointed.This product is so worst that I can't even explain in word.i think this seller should hang till death.They think that money come from sky.Its totally worst product.Never buy this product.I think this product should be unlisted from this site.,1.0 out of 5 stars
Reviewed in India on 28 October 2020,Shridhar bobhate,Work its product,Order with product one week back earphone sounds quality very good and product build quality also good the voice is clear and happy with these product in be friends these work is product.. I am satisfied with these product.,5.0 out of 5 stars
Reviewed in India on 16 March 2021,Siddharth pillai,Awesome purchase,It is value for money and an awesome purchase... I loved it so much ... it has a magnet and also start it press the middle button for some it ... I like the bluetooth range and sound quality all was good.... You can definitely buy this ❤❤❤,5.0 out of 5 stars
Reviewed in India on 1 February 2021,Vivek I.,Faulty Product/ need replacement,"I have purchased it on 20th Jan, it is giving trouble in terms of getting disconnected again and again even during calls. Sometimes it rings on bluetooth but audible on handset .. In would like to get it replaced as itbis giving a lot of trouble again and again.",1.0 out of 5 stars
Reviewed in India on 4 October 2020,Pavani M.,Okay product,"This is just a normal, basic wireless headset. Nothing unique or great about it. Sound quality is ok, noise cancellation is not good.. Battery back up is not optimal. Regular recharge required.. Overall an okay to have product. Good at this price range.",3.0 out of 5 stars
Reviewed in India on 18 December 2020,pooja,Poor Service by ptron,"One speaker stopped working after 2 months and not getting any response after connecting to Customer care many times. Poor customer support. Also during usage I never thought that it was a good buy, especially for phone calls.",1.0 out of 5 stars
Reviewed in India on 17 December 2020,vinodh,After dispatched the project used for three month but now its not working,"After dispatched the project used for three month but now its not working battery show full while charging, its not switching ON for usage. Tried multiple times to contact customer care number exactly 3 minutes 30 seconds call with cut automatically, please don't buy this product",1.0 out of 5 stars
Reviewed in India on 24 December 2020,Techy Duniya,"Good Battery Backup, Noise cancellation not good,Not for calling","Good for them who need good battery backup,not for calling bcz too many noise during conversation if you just need bluetooth instead of earphones go for it otherwise invest 800-900 in another brand for good bluetooth earphone...!",3.0 out of 5 stars
Reviewed in India on 27 August 2020,Harsh Dalal ,Amazing product,Good product with reasonable price and good sound quality I generally don't like this type of Bluetooth but ptron has change my mind really superb product,5.0 out of 5 stars
