date_info,name,title,content,rating
Reviewed in India on 13 December 2020,preet jain,NOT SO PERFECT!!,Battery life is very impressive and connectivity as well!!!but there is an issue!!due to the sensors you may notice that the song is automatically getting paused because a lot of time the sensors are not able to judge that the earphones are still in the ear or out of it!!this irritates me a lot and no one wants interruption while listening music!!,3.0 out of 5 stars
Reviewed in India on 28 February 2021,Parthasarathy,Buy it only for average use,"If one earbud is used, its causing headache.. If both are used, ear holes are getting hurt.. Bass is terrible, as this is my nearly 20th headphone.. Cant jog or do exeevise with it, it will fall down.. Cant use while lying on the bed, as if one side touches the floor, it will get disconnected(tap feature). Call quality is very poor. Can use it only when inside and fan off (no noise). Buy it for average use.",1.0 out of 5 stars
Reviewed in India on 30 December 2020,Sourav sunil,The best,The best product among the budget true wireless headphones... Quality is awesome..shows its one plus quality. The charge backup is also very nice and also supports dash charging .. Its c type so no probs with the charging port. The fit and finish is exellent. This product form one plus is surely trustworthy and an amazing one..,5.0 out of 5 stars
Reviewed in India on 29 December 2020,Rohit Thakur,amamzing TWE under 3K......best connectivity with fully loaded feature,I am revieweing this product after 4 days of use. Connectivity---quick at pairing with any device or Laptop. Sound quality---amazing. battery backup----4 hours of full backup even at full sound. appearance---it's at it best with glossy finish.,5.0 out of 5 stars
Reviewed in India on 26 January 2021,Rahul Singh,Value for money product.,"Product is good, value for money but its second mic is not working well actually.. If this is bug then hope to fix in next update.. If you don't have 1+ smartphone then you have to download ""hey melody"" app to update buds software.. If you want to connect it with bluetooth then just open the cover of this box and it will connect.",5.0 out of 5 stars
Reviewed in India on 16 November 2020,Patricia,Non-one plus,"I am using this product since 5 days. I really loved the product as of now, it's genuinely very nice and handy. The only flaw is that the sound is not loud during calls, zoom meetings etc. Also because I'm not using one plus phone. Other wise it's an amazing product.",4.0 out of 5 stars
Reviewed in India on 15 November 2020,Ankan B.,Best for calling and sound.,"Call quality is the biggest concern in TWS ,but this one is the best in the market . The voice doesnt get distorted, or get disconnected while using the call.. Sound is good. Battery is good. Charging case is durable. And fitting is better than the plastic ones. Silicone ear buds gives you the option to adjust the size.. Overall. Highly recommended.",5.0 out of 5 stars
Reviewed in India on 9 December 2020,Suyash puri,The best in range and better than apple,Great sound quality I have been using them for more than 2 weeks now and it is better than any other product in this range and I mean I don't want to sound wierd but according to me it is better than the Apple airpods and if you are thinking about buying the OnePlus buds z I'd say go for it without even thinking,5.0 out of 5 stars
Reviewed in India on 10 November 2020,Seemu Pradhan,Great buds on a tight budget,Sound quality is great. The bass is really heavy a little too heavy for me but great for bass heads(The bass does not overshadow the mids and lows). The mids and lows are clean and crisp.. Your ears might need a couple days to adjust to the buds.. Battery life is as mentioned.,4.0 out of 5 stars
Reviewed in India on 21 December 2020,Rutuj,Best budget TWS,"Like the overall unboxing experience and gets seamless connectivity,. Gets low latency mode for gaming while in fanatic mode only for oneplus phones i bought it for 2200 with offer. Case also feels premium fast charging is available .",5.0 out of 5 stars
Reviewed in India on 13 March 2021,Sprite Reviews,Highly recommend 👌,"I order this earphones for birthday gift, super fast delivery on time. Arrived in Original packaging. Very easy to connect and use. Comfortable to wear for hours as soft ear buds doesn’t hurt the ear. Great sound quality. I will highly recommend.",5.0 out of 5 stars
Reviewed in India on 6 February 2021,Sachin.C.Pereira,Got a used product,I baught a one plus buds Z white on 30th and it delivered on 3rd and I checked the product but the charge is loosing toomuch and I returned the product as difective one . And they give another device on today 06/02/2021 . The product was a used one and the ear buds having dirt and the product was used one .. what happens to Amazon....why thay ...,1.0 out of 5 stars
Reviewed in India on 17 February 2021,Royston Lobo,Good buy for 3K!!,"Good buy for 3K considering its a TWS earphone, sound is good to decent, base can get bit much some times, fast charge for earbuds so that's good, case takes 1+ hr to completely charge. Call quality is good indoors, not tested outside yet.. Pairing is simple. Works great specially with OnePlus devices.",5.0 out of 5 stars
Reviewed in India on 25 November 2020,SamuelCBG,Perfect with Oneplus 7t But problematic with my 2 laptops,"Perfect with Oneplus 7t or any mobile, But the issue is problematic with my 2 laptops it will be good suddeny sound will go off and gradually sound would come for many times.I ve ordered replacement even with replacement ld problem persists. Now i returned.BUt with mobiles, thee is no issue at all",4.0 out of 5 stars
Reviewed in India on 14 November 2020,Sridhar Malladi,Amazing quality,"Amazing call quality, deep bass and hassle free connectivity, just blown away by the quality of the product. I think the negetive reviews are cause the manual is not very clear on opening the box lid to pair for the first time.",5.0 out of 5 stars
Reviewed in India on 13 January 2021,Dhvanil,Pros and Cons,"I have used this product for a month now and I can tell that the sound quality is good but nothing else, it's microphone sucks, like I bought it to answer calls while riding my bike but the person on the other side can't here me properly so I have to eventually stop my bike and then talk and then there is a feature if you take the buds out of your ear it will pause songs or videos whatever it is playing but sometimes it plays it even if I haven't put them back. So plz buy it if u want good sound quality and want to answer calls in a quiet place.",3.0 out of 5 stars
Reviewed in India on 1 January 2021,Js,Not ment if you are using for mostly voice or video calls,"I'm writing this review after using this product for a week. It has nice built at this price and sounds pretty good if you are listing music or watching videos.. But what annoying me, its pairing with device. Sometime, asking for pairing pin no. even though its not there to set pin. Secondly, i found voice is cracking a lot will using it with video calls and sometime having voice call. I checked if it might be due to internet or network issue. Unfortunately its not them. So here i am returning this product.",2.0 out of 5 stars
Reviewed in India on 11 December 2020,Riswan R.,Aweosme,Best in the price segment. I was doubtfull on mic quality reading some reviews.. but mic and noise cancellation is too good... Touch response is fast.. and instantly pause when taken off. oppo enco w31is good too and have 2 major problem. 1.it wont fit perfectly to every ear.. 2.touch controls is not good. but one plus buds z fit perfectly to evryone and weigh like a feather... One plus users go for it ... Oppo users go for oppo enco w31. And others chose what is right for you,5.0 out of 5 stars
Reviewed in India on 25 January 2021,Teenagers Post,Superb as Expected from OnePlus,"Got Delivery of product in 2 days...got the product for Rs.2799/- in Amazon grand Indian sale.. After using for few hours, views on the product:. I) Quality of Product as expected is awesome. II) Fit in ear very well. III) Noise cancellation is also good. IV) Connectivity is fast....if you're using OnePlus smartphone it will connect to it immediately.. V) Bass is ok... OnePlus should improve it",5.0 out of 5 stars
Reviewed in India on 16 March 2021,Griffith S. Nongsiej,Oneplus buds Z.. The good choice for everyone.,"Everything is great. As a oneplus user I found that the buds were good. The sound quality is really good, noise cancellation as well and when talking about bass quality its totally awesome.. But still needs to improve with the system while listning music sometimes it automatically pause the music.",5.0 out of 5 stars
Reviewed in India on 29 January 2021,Vinayaak,Little Disappointed,I'm a little disappointed with this product. In fact I am currently using One Plus 7 Pro and I love my phone very much. This is my second One Plus phone. But this product disappointed me to some extent as my expectations were very high using One Plus phone.,2.0 out of 5 stars
Reviewed in India on 4 January 2021,Moisés Rubio,Superb earbuds,"This is the best earbuds I have ever try. Good sound, fast connection. Increíble quality for price.. Sound quality is good. Noise cancellation is good also but It can improve. Bass quality, I'm not sure about that, read other reviews",5.0 out of 5 stars
Reviewed in India on 8 November 2020,Anand PH,Good buds from OnePlus,Great value for money. Great connectivity with my OnePlus 7 Pro. Good experience just like I had with the OnePlus BWZ. Call and music quality good. Overall a good buy. Quality justifies the price tag.,5.0 out of 5 stars
Reviewed in India on 17 November 2020,Ameya Raich,Totally worth 3000/-,"Honest Review:. If you are looking for a casual use, it's the best for 3000/-.. Can't expect too much.. I also watched almost all the videos for reviews before buying bocause I was doubtful for call quality.. But it's 'good'.. So if you are looking for casual use..go for it.. If you are a base lover, don't go for it, coz base is ok ok.. not too good.. Design wise it's fine. Fits good. Don't slip out of it at all.. But in my case, my ears pain a bit of I use it for more than 2 hrs.. But it's fine.",4.0 out of 5 stars
Reviewed in India on 12 February 2021,C Vanalalhmangaiha,Nice one.,"Good sound quality. Good battery back up although the left earbuds battery seems to drain a little faster than the right. Voice calling is very clear.. For pubg mobile, i am playing it on my ipad pro and there is a recognizable sound(audio) delay/latency almost 1sec.",4.0 out of 5 stars
Reviewed in India on 3 December 2020,Faizan,"High on Value, Low on Compromises!","I have been using OnePlus Buds Z for a while now, and i have to say it is worth buying. The battery life is awesome as it longevity is 3–4 day as normal use. It has type-c charging for fast charge. Sound is also excellent . Bass quality is good but we can get better bass quality in other earphone at the same price,. But you won’t get all other features like this (for OnePlus users) the built quality is good at this price unless you have higher budget for yours earphone...",4.0 out of 5 stars
Reviewed in India on 7 November 2020,Farhan nazeer,Low volume not good audio quality,"The sound is dropping every 5 min there is a disconnection of 2 sec and then the music resumes after wards .. The in ear detection works 7 out of 10 times .. The case is good, has a premium touch to it.. Battery is draining a bit fast.. Edit:- the product was working fine till yesterday now when tried to play media the sound is very low ,and my return window also has closed now can't do any thing.",2.0 out of 5 stars
Reviewed in India on 19 February 2021,Arunasalam,VFM at this segment from OnePlus,A good product at decent price. VFM.. Pros:. Sound quality. Ergonomic design. Fast charging. Cons:. Sound quality varies with Bluetooth version (works awesome for Bluetooth 5.1 and above). Minimum gestures to control the music player. (Only double tap gesture - but can customize it uniquely for both earpiece). Earpiece battery can be little bit higher,4.0 out of 5 stars
Reviewed in India on 22 January 2021,IShaan,Overall a good product in 3K,"Pros:. - Good sound. - Fits perfectly fine in your ears. - Sound don't come out of the buds even with high sound. - Decent Bluetooth range. Cons:. - In case your phone/laptop is moving, the bluetooth connection breaks often and you don't hear sound. (The bluetooth connection keeps on breaking while I walk with my phone in the pocket)",4.0 out of 5 stars
Reviewed in India on 2 December 2020,Mathematech,Call volume is very low,"Sound quality is average as separation is not so good. For calls, other person could hear me well in a quiet room but I could hardly hear the other person even in a quiet room. So I returned them the very same day",3.0 out of 5 stars
Reviewed in India on 16 February 2021,RAJ,Updated Review 5* to 1* after 10 days of uses,Superb sound quality and bass ..... Battery backup also very good. But connectivity problem ....auto disconnecting. Very big issue... Auto disconnecting ..... Connecting but sound not coming through buds after many times of resetting.. Fully frustrated,1.0 out of 5 stars
Reviewed in India on 31 January 2021,Sam,Decent product at 2800,Its a decent product in 2800. My main focus was being able to talk freely which am able to do. Noise cancelation is good. I am able to talk while on bike at speed of 20 -30. For music its okay. it is very comfortable in ears never fells down even while exercising. Battery is also good. Connects instantly with my Samsung,4.0 out of 5 stars
Reviewed in India on 25 January 2021,pavan srikar,Go with less expectation,"I am a true fan of one plus and this one I felt I am missing something still in it. Doesn't feel so great about this product, If you are a normal music lover and usage is for day to day meets, call and all then go else check for another one.. But if your budget is less than 3k then go for it,. Works well with one plus devices",3.0 out of 5 stars
Reviewed in India on 23 March 2021,Hari,Good one with few cons,The product is good when you use it with OnePlus phone like me. But at times it shows incorrect battery%. OnePlus should fix it. Sound quality and Bass is good you can adjust your sound profile with the app. I wish NC was a little better.,4.0 out of 5 stars
Reviewed in India on 8 March 2021,Peeyush,"Pathetic product, don't buy it if you have to connect it to non-oneplus devices or laptop.","I bought it few weeks ago, now I am facing issues in connecting it to my laptop. Most of the times only left ear bud gets connected and right one doesn't. Many times after charging for several hours, when I connect it to my oneplus 5t it shows right ear bud charged only 1%, while left bud charged 40%+ even after charging both buds for same time. Also connection keeps getting disrupted when connected to oneplus 5t. Disconnects and gets connected again automatically.",1.0 out of 5 stars
Reviewed in India on 1 February 2021,Rahul Yadav,Decent earbuds,Pros: Good earbuds. Light weight. Fits well for regular use but on fast exercise gets displaced. Connectivity is great and nice sound. No active noise cancellation.. Bad: Poor controls on earbuds with no volume controls. Could have been better.,5.0 out of 5 stars
Reviewed in India on 13 November 2020,jethraya,Awesome... better than OnePlus Buds,"The sound quality is really amazing. Lovedit completely. Even though the noise cancellation is not that much but yeah it's very decent for calling. And about latency, if you are a OnePlus mobile user (6 series and above) you'll truly enjoy gaming keeping this TWS on!! Truly amazing. But note to turn on the fnatic mode on your Oneplus mobile while gaming. Battery life is pretty decent, at one charge (only for buds) you could have around 5hrs playback time, along with full charge on case, you will get around 19-20 hrs.",5.0 out of 5 stars
Reviewed in India on 17 January 2021,mudita upadhyaya,Go for it....no second thoughts 👍🏻👍🏻👍🏻,My first TWS. Battery lasts for three full days for me. Charges quickly. Brilliant sound. Bass and treble levels are brilliant. Designed to stay in the ear while doing workouts. Love the touch tap feature. Connects quickly. Worth the money spent,5.0 out of 5 stars
Reviewed in India on 28 January 2021,Rani,Nice design for case and earbuds,Good Design and detailing,5.0 out of 5 stars
Reviewed in India on 25 February 2021,Preeti H C,Job well done!,For 2k a pair this TWS does it's job fairly well. Though I would have appreciated deeper base and better touch controls the buds pair rather quickly. Not to mention the quick charge and good build quality. Overall a well delivered product from One Plus and a smashing job by Amazon as always..!,4.0 out of 5 stars
Reviewed in India on 25 March 2021,Radhikaa,Useless for people with BIG ears...,"The sensor that is responsible for auto pausing music after taking out the earphones is very sensitive.... So when people with large ears wear these buds, the music stops randomly even though the buds are still inside the ear.. This is clearly a design flaw. As said earlier, this only affects some people.. Tried taking this up with the service centre, but after checking they apparently didnt see any problem with them.. Unsatisfied with this purchase as they are literally a waste of money for me!!",1.0 out of 5 stars
Reviewed in India on 7 March 2021,Atouzo,Great product for its price,"Overall a good product! Fits snugly, good battery life, great connection, the auto pause and play feature works great(even on iphones). Sound could have been little better, bass is present but feels like its not very well controlled, less thumping but music is still very enjoyable and watching content on it is very good too. I got the Steven Harrington edition and it looks amazing. Definitely one of the best tws for the price segment",5.0 out of 5 stars
Reviewed in India on 5 December 2020,kamaljeet kaur,Must buy,"Writing review after using after 1 week.. I genuinely like these buds. They are comfortable, clear sound, awesome bass, good ear fit, doesn't fall out from your ear, etc. On contrary what I didn't liked is I am using these with android and I cannot pause or resume songs or videos with one touch on buds. I think this feature is only for onplus mobiles. Anyways, it's a must go product if you're looking something good in low budget.",4.0 out of 5 stars
Reviewed in India on 3 February 2021,Amazon Customer,Don't Buy Yet!,"There is a major issue with the earbuds. The music stops playing for a second or and then it resumes. I don't know if it can be fixed by an update, but for now, it is very annoying. Sometimes the sound starts breaking up for few seconds and then returns to normal. I have had these issues with both the one plus mobile and windows laptop.",1.0 out of 5 stars
Reviewed in India on 14 December 2020,P. T.,For a budget buy it a Bang for you money..,"For the price of 3k one plus buds z is bang for your money.. It come with premium One plus package with a you very own welcome to club red card.😉. I am a non one plus user which limits my gesture controls for same but, leaving that lil detail aside buds z are really good investment.. Any android phone user can use them just install Hey Melody app in you phone and you are good to go..",5.0 out of 5 stars
Reviewed in India on 18 December 2020,Nithin,Battery is draining so quickly,It's so comfortable.audio quality is very good . It won't slip fits perfectly. But the worst part is the grey is not really a grey as shown in picture still looks gud . Another bad news is battery is draining so quickly. After just 10mints. Already lost 20% of battery life .,4.0 out of 5 stars
Reviewed in India on 12 March 2021,Amazon Customer,Please DO NOT BUY,The buds have frequent voice drops and the internet is full of similar reviews. The left one doesn't work and disconnect and reconnection to bluetooth is rampant. Not worth it.,1.0 out of 5 stars
Reviewed in India on 24 December 2020,Ramky,Audio is getting truncated,I'm facing an issue with this product but I'm not sure if everyone feels the same way when I'm turning my head the audio is getting truncated and suddenly when I turn my head back I could hear back the audio. Please let me know if everyone has the same issue with this product.,2.0 out of 5 stars
Reviewed in India on 9 November 2020,Nehaal,Worth the money!!!!,Reasons I loved this product:. 1)Comfortibility up to the point .. 2)Bass is adequate .. 3) Charge for 10 minutes and listen to 3 hours of continuous music. 4) Charging is fast/ 20 hours battery life. 5) Fits perfectly. 6) delivery was perfect. 7) worth every single penny!!. (JUST GO FOR IT),5.0 out of 5 stars
Reviewed in India on 22 January 2021,Renoy jose,Read this,"The quality of sound, bass and noise cancellation is fine... But i am worried abt the connection.. I had to return the first one because it paused songs abruptly.. The new replacement worked fine initially.. But now rarely shows the same complaint.Worried abt how long it will last 😕",2.0 out of 5 stars
Reviewed in India on 11 January 2021,Deepraj Parab,Great Product,"Been using this for more than 20days,so far no problems.. Sound quality is decent and it gets pretty loud too. Bass is little less but u can tweak it in equaliser.. Gestures work perfectly and it gets connected pretty quickly even though I don't own a OnePlus device.. Gives me a backup of 4-5 hours on full charge on buds and the case can charge them to full about 4-5times.",5.0 out of 5 stars
Reviewed in India on 10 March 2021,Priyangshu,Earphones go silent every 5 mins for 2-3 seconds,Thr sound quality is ok but the most annoying part is that the earphones go silent for a couple of seconds every 5 mins.. Sometimes there is sound in only one earphone and the other one goes silent.. Overall then experience is very frustrating and I won't recommend it to anybody.,1.0 out of 5 stars
Reviewed in India on 24 January 2021,siddharth nayak,Best TWS  at 3k range,"The sound quality is quite good.For slow songs and the ones which have normal bass are just wonderful to hear.When it comes to the ones having a little higher bass,you find it little different.The battery backup is excellent and it adds more value with the charging case which provides you with more than 15 hours of extra battery backup.4 hours of mixed use(youtube,zoom and gaana) with a fully charged buds is a decent performance.The charging case gets charged faster with the dash/warp charge",4.0 out of 5 stars
Reviewed in India on 9 January 2021,Sooraj Sankar,"Call volume is too low, music however is good",I am getting very low volume during calls in my one plus nord which is very difficult to hear even after putting full volume. The issue is not with any other wired headsets. The music volume and sound quality is however good. I am returning the product due to call volume issue,3.0 out of 5 stars
Reviewed in India on 11 March 2021,Tuhin majumder,After using it straight for 5 days with a single charge 🔥🔥,"I can say i have made the right desicion by buying it. Top notch quality have been used . Looks so glossy but so rugged even everyone that thud sound comes while closing the case. And as per the price tag the sound quality is super good . You usually don't have to put the volume to full. I found that 30% of the volume provides enough noise cancellations. And it also fits in the ears perfectly, thanks to the in ear design, i can keep it for hours. Overall best one of You are going to buy it.",5.0 out of 5 stars
Reviewed in India on 10 January 2021,Ashwin Abraham,Horrible experience,I have ordered oneplus buds z for the first time and I got defective product so I tried to replace the product and the 2nd time also I have got another problem which is I cannot pair with my phone and it get disconnecting every 20 seconds.Also the battery life is not good.I think I have got used product..,1.0 out of 5 stars
Reviewed in India on 24 March 2021,Aakriti Lakhanpal,First appearance good,"I received it this morning only and so far my experience has been good. It paired well with my iPhone, my laptop and my android as well. Noise cancellation and bass is too good. I was not sure earlier if anything will match the audio quality of apple but this time I had to go for something cheap so I got this and I can proudly say I don't have any regrets.. Will try to update the review after using it for few weeks.",4.0 out of 5 stars
Reviewed in India on 4 February 2021,Nirav Pachchigar,Good quality bluetooth. Value for money.,"Value for money. And good quality ear budz. It's been 15 days m using this and they are fine. Infact solved my purpose of daily meditation, yoga and running. I am also a musician and I don't find any low and high notes problem. They are super worth to buy.",4.0 out of 5 stars
Reviewed in India on 12 February 2021,Amit Das,Better than other Oneplus earphones !,I am using Oneplus bullets wireless 2 which has the same driver of this one. But i can easily find the difference that sound signature is very good on this one. It has a good amount of bass with mix of good high and medium low.. Go for it.,5.0 out of 5 stars
Reviewed in India on 21 February 2021,Dr R.,Only For Mobile devices and that too One plus phone. Highly Disappointed.,"If using any another android phone other than One Plus, please DON'T BUY. There is onlybone playback control (double tap) to skip track. No single tap or triple tap for pause or Google Assistantance or any such feature. If using on other devices you won't be able to control earbuds volume, volume will be at its peak whichbis disturbing. Reconneting to other devices is frustrating just easy to connect to phone. Buy only for one plus phone and if you want tonuse it for mobile devices only.",3.0 out of 5 stars
Reviewed in India on 5 February 2021,milan,Not a calling worth tws,"If you are buying this for calling, then don't waste your money. Sound during call fluctuates so much, that it fees like it has a loose wire inside which keeps on disconnecting. Had to file a replacement as the problem was getting worse. Hope the new piece works.. Update about the replacement, have same issues and even worse. It disconnects automatically during calls.",1.0 out of 5 stars
Reviewed in India on 25 March 2021,Nagaraju Ganne,"Best earphones for the price,no latency...","These were the best wireless earphones I used till now .. and there is no latency at all ..if someone has a plan to buy these then just go for this .can be used for playing games like pubg ,free fire, cod and many more and there is no latency while playing games too..",5.0 out of 5 stars
Reviewed in India on 6 March 2021,rohan,Great for the phone but embarrassingly bad for the laptop,"The earphones work very well with phones, I have an android phone which is not one plus and it works perfectly fine. However, when it comes to the laptop it quite literally gets frustrating. It skips audio and then sometimes one ear works and the other doesn't. This is after 2 days of usage. So if you're a heavy phone user then its an awesome purchase. Battery life is awesome but the laptop experience is bad and I hope oneplus fixes it with software updates.",3.0 out of 5 stars
Reviewed in India on 14 December 2020,Rakesh Yadav,Only good for listening music,Some time behave nonsense 🤪🤪🤪,3.0 out of 5 stars
Reviewed in India on 28 January 2021,Arnab Pathak,Utterly disappointed.,The buds were fine when it is being used for calling but the issue is when we use it for the media playback. The music is getting paused every other second. I initially thought that it was the issue with my product only so I made a replacement but the results were pretty same. Read about the same problem in oneplus community. Utterly disappointed from oneplus. P.S I am a non One Plus user.,1.0 out of 5 stars
Reviewed in India on 31 January 2021,Ashwin,CALL VOLUME FIX,"The buds are amazing, especially the design and the art.. There was an issue with call volume, 5 stars otherwise.. A simple reset will fix it. If you still have the problem, pull down the call volume to zero and push it high, while on call. This will fix it. (found on OnePlus community forum)",4.0 out of 5 stars
Reviewed in India on 28 January 2021,Ashwani Singh,"Oneplus earbuds z vs Mi true wireless earphone 2,","Facing some issues, would think of replacement,if it continues.. Like- build quality,eartip isolation, features as per price is very good.. Dislike- music quality, music automatically getting paused.. I am already using mi truewireless earphone 2, in my opinion it is much better in every aspect other than eartip isolation and form factor, features differences doesn't matter much, what matter most is sound quality.",3.0 out of 5 stars
Reviewed in India on 26 January 2021,Kartik Saraswat,Expensive given its sound quality,"Sound quality Is good, I bought mainly to get rid of the wires with expectation these will go a long way.. Pros:. 1. Battery life is great, if you only use one at a time the other will keep on charging.. 2. Switching from multiple devices is just a double tap.. Cons:-. 1. Build quality from outside is plastic. 2. Color gray is not that great. 3. But overpriced consider the sound o/p is very basic.",3.0 out of 5 stars
Reviewed in India on 20 December 2020,Shanmuga Narayanan R,Awestruck by this,One Plus Buds Z (White) writing this review after 2 days of continous usage. Let me shoot out the pros of it. * Nice Build quality. * Good ample amount of bass. * Battery backup is fine. * Dolby atmos awesomely good. * Charge is quick. Coming to the cons. * Sometimes there is mute while listening to music. Highly recommend this who are looking for a good earbuds with awesome sound quality and value for money,5.0 out of 5 stars
Reviewed in India on 24 December 2020,Sachin,"For gameing not correct earbuds , and also some time connection and voice problem","Sound quality nice but some time earbuds connect with phone play music but music not play in earbuds and also auto Stop and auto change music, noise cancellation are but if you in game and call atten than call and back in game the sound was disable , and you need to reconnect earbuds taan. sounds completely work,and also auto Play and pause music some time, and also after 5-6 days one buds work and one buds sound not work , I suggest not by the product",1.0 out of 5 stars
Reviewed in India on 21 January 2021,Rahul Dhar,Very well built !,These are very well built and designed. The Bass is just very tight and balanced for long hours of music listening. The charging is so cute and handy. Sound quality is very well tuned. Worth the buy under INR3K.,5.0 out of 5 stars
Reviewed in India on 19 March 2021,Kunal,Oneplus Buds Z Best Prize,"One of the Best Prize In This Segment Buds.Over All good,Battery Backup,Action Setup,Tribals Sounds Clear,Bass Sound, Quality Of Sound,And Call Reviving, Touch Sensitivity, This Over All Very Good, But Thire is No Noice Cancellation.",5.0 out of 5 stars
Reviewed in India on 14 November 2020,Sadik Habiya,Connectivity issue,"I have returned the item within a few hours as I am unable to connect the buds to any of my phones. It worked properly at the start I was happy with the sound quality and comfort but then when I tried to connect it with my other devices, I was unable to pair them. Its auto-connect functionality doesn't work. I attempted to pair them manually but still no luck. Also, I was unable to do a hard reset or reboot. Hoping that the replacement product shouldn't have any issues.",2.0 out of 5 stars
Reviewed in India on 22 January 2021,Amazon Customer,Should improve the clarity part,"It’s average coz sound is clear only when v r in a place where thr is no noise , otherwise it dsnt work properly & not clear wen v r out in noise n moving position. U hv to really sit at one place & plug in both earphones properly in the ears otherwise no clarity",3.0 out of 5 stars
Reviewed in India on 16 January 2021,Krishna,Good value with just two touch functions,"Overall good.. This device has only two set of touch controls.. Double tap on left earpod, and double tap on right. And you can configure only two functions from the four in the list - pause/play, next, previous and voice assistant.. U can't configure all the four functions at a time. No single touch or tripple touch functions.. Please download HeyMelody app for non Oneplus phones. And must update firmware before use.",4.0 out of 5 stars
Reviewed in India on 5 December 2020,Krish,Best and Worth Satisfying Piece,"Best product for budget users. Fit and Sound quality are amazing. The device switching also good. It also have device finder.. Sound - 4/5. Bass - 3.5/5. Fit - 5/5. Connectivity - 5/5. Noisecancellation - 3.5/5. I am using Oneplus mobile so there is no problem, and for other devices like laptops it works good.",4.0 out of 5 stars
Reviewed in India on 8 December 2020,santhosh,Great sound,literally I didn't expected this kind of sound from this buds I watched some reviews from youtube they mentioned bass is not that expected basically I am a bass lover for me these are like woww. Trust me If you are using a OnePlus device it will perform much. better sound than other devices. For 3k it's the best earbuds supb bass and my suggestion use equalizer so that you can feel better sound.,5.0 out of 5 stars
Reviewed in India on 2 January 2021,Ankit kumar,Most important it is little bit costly.but overall I will give 4 star,Mi m using this product from last 15 days and thought of sharing the feedback. Battery backup is not good. After listening 4-5 hrs of songs it got discharged. While talking battery backup is for 1-2 hrs. While on call in the middle it will pause for few seconds and you won't be able to listen. You will see face that synchronisation issue as well between both buds basically there is slightly lag.,4.0 out of 5 stars
Reviewed in India on 12 February 2021,Vishal nagpal,First Buy & Received a Defected Piece with connectivity issues,"First of all,Test all the functions of products mainly the situation faced by me is the 0% Noise Cancellation or Huge Disturbance during an phone call,,it should be manufacturing defect or the piece i get is defected whatever the reason is...i am totally disappointed by oneplus... i am going for a replacement if i get a product which is fresh or not defected then i keep it otherwise i go for oppo w31 because i have no choice in 2999/- price range...",3.0 out of 5 stars
Reviewed in India on 19 March 2021,SK MURSELIM ALI,OnePlus Buds Z,It's just a awesome one from OnePlus .. Sound quality is verygood ...if you have low quality of track them it will boost it(if you have aac decoding option).. Bass is awesome...love it.. Noice cancellation is very good though it not come with dedicated ANC.. So believe on OnePlus and go for it I hope you will be satisfied.. I,5.0 out of 5 stars
Reviewed in India on 19 March 2021,Darshan shah,Please check for bluetooth connectivity issues,My OnePlus Buds Z has some weird problem from beginning. I need to long press and reconnect everytime I connect it with any previously connected device (phone or laptop). If I try to connect directly music stop in between again n again. Overall battery quality is okay and sound quality is decent for what it is charging.,3.0 out of 5 stars
Reviewed in India on 28 December 2020,jeevan shetty,BEST PRODUCT FROM ONE PLUS,"Had problem with the left bud , it was not charging . I taken to one plus service and they checked the issue and replaced the product.. very good service by one plus team. Excelect product must have if you want budgeted earpods",5.0 out of 5 stars
Reviewed in India on 20 November 2020,EALLETI RAJEEV,Good but not great,"I am using this buds from a week and it has good audio clarity while listening songs. But while watching YouTube I felt a little lag between audio and video, the call clarity seems fine. The case battery charge is not shown correctly in the bluetooth menu. I also found a little gap between upper and lower lid of the case. These are my observation for the product that I got.",4.0 out of 5 stars
Reviewed in India on 21 January 2021,Abhijit R Hemdev,Excellent for the price,"For the price, these are hands down the best. Surprisingly decent soundstage and seperation. I did not find them muddy. Infact, vocals have a good dose of sparkles in them. Bought these for abrun only and I am more than happy. For the rest of the time, I've got my wired babies 😉",5.0 out of 5 stars
Reviewed in India on 4 January 2021,Yash Bajpayee,Good For The Price.,"The product is good, However there are quite a few things that bug me about these earphones the bass isn't that good, it works great with my OnePlus 8 pro but whenever I connect it with my Ipad the sound quality degrades. If you own a oneplus phone and you play handfull of games, this earphone is for you as there is very less latency. But if are an audiophile or you don't own a Oneplus smartphone then you should look elsewhere.",5.0 out of 5 stars
Reviewed in India on 6 November 2020,Harkamal Singh,Must buy for Oneplus users,Cant get better than this at the price point. Honestly i find it a bit better than my airpods. Superb fit and noise cancellation added with quick pair to Oneplus phones.,5.0 out of 5 stars
Reviewed in India on 31 December 2020,Prahlad Singh Rajput,Uncomfortable,The only thing i didn't liked is the design of the buds coz it is really uncomfortable it causes pain in my ear bone and there is no option to return the product. please improve the design it really causes pain.,3.0 out of 5 stars
Reviewed in India on 16 March 2021,J oberoi,For 3 k it's ok but so many software bugs not yet fixed,Using it with one -7tpro the pause issue is so irritating can play game without latency as expected but the bass and sound is no where close to the neck band I had that as well but it broke from the ear piece anyways you have to be careful with the charging box it's very fragile ofcourse there is the left side discharge issue right is 100% and left drops very quickly 😐,3.0 out of 5 stars
